text,label
He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,Safe
"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",Safe
You made my day. Do have a great day too.,Safe
K.k:)advance happy pongal.,Safe
"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",Safe
"Not really dude, have no friends i'm afraid :(",Safe
"Coffee cake, i guess...",Safe
"Merry Christmas to you too babe, i love ya *kisses*",Safe
Hey... Why dont we just go watch x men and have lunch... Haha ,Safe
cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,Safe
That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,Safe
No problem. How are you doing?,Safe
Hi da:)how is the todays class?,Safe
"I'd say that's a good sign but, well, you know my track record at reading women",Safe
"Cool, text me when you're parked",Safe
I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,Safe
K.k:)apo k.good movie.,Safe
Maybe i could get book out tomo then return it immediately ..? Or something.,Safe
Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,Safe
"Ta-Daaaaa! I am home babe, are you still up ?",Safe
Cool. So how come you havent been wined and dined before?,Safe
Just sleeping..and surfing,Safe
U calling me right? Call my hand phone...,Safe
Ok that's great thanx a lot.,Safe
I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,Safe
Where u been hiding stranger?,Safe
Am not interested to do like that.,Safe
My sister cleared two round in birla soft yesterday.,Safe
Gudnite....tc...practice going on,Safe
Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,Safe
One small prestige problem now.,Safe
Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,Safe
"Nah can't help you there, I've never had an iphone",Safe
If you're not in my car in an hour and a half I'm going apeshit,Safe
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",Safe
Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,Safe
&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,Safe
"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",Safe
"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",Safe
"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",Safe
Ha ha cool cool chikku chikku:-):-DB-),Safe
Oh ok no prob..,Safe
Check audrey's status right now,Safe
Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,Safe
"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",Safe
Well i know Z will take care of me. So no worries.,Safe
Wat uniform? In where get?,Safe
"Cool, text me when you're ready",Safe
"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",Safe
I will spoil you in bed as well :),Safe
I'm going for bath will msg you next  &lt;#&gt;  min..,Safe
I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,Safe
Can you say what happen,Safe
You could have seen me..i did't recognise you Face.:),Safe
Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,Safe
Keep my payasam there if rinu brings,Safe
I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,Safe
"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",Safe
"Yeah sure, give me a couple minutes to track down my wallet",Safe
Hey leave it. not a big deal:-) take care.,Safe
Hey i will be late ah... Meet you at 945+,Safe
It took Mr owl 3 licks,Safe
Customer place i will call you.,Safe
Mm that time you dont like fun,Safe
Yup having my lunch buffet now.. U eat already?,Safe
Huh so late... Fr dinner?,Safe
Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,Safe
Morning only i can ok.,Safe
Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,Safe
Pick you up bout 7.30ish? What time are  and that going?,Safe
From here after The performance award is calculated every two month.not for current one month period..,Safe
Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,Safe
"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",Safe
"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",Safe
Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,Safe
Dear how is chechi. Did you talk to her,Safe
The hair cream has not been shipped.,Safe
None of that's happening til you get here though,Safe
"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",Safe
"Haha get used to driving to usf man, I know a lot of stoners",Safe
All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,Safe
Hello! Good week? Fancy a drink or something later?,Safe
Headin towards busetop,Safe
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,Safe
Come by our room at some point so we can iron out the plan for this weekend,Safe
Cos i want it to be your thing,Safe
"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",Safe
Bring home some Wendy =D,Safe
Whatsup there. Dont u want to sleep,Safe
Alright i have a new goal now,Safe
"Alright, I'll head out in a few minutes, text me where to meet you",Safe
Yes:)from last week itself i'm taking live call.,Safe
Siva is in hostel aha:-.,Safe
Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,Safe
Ok. She'll be ok. I guess,Safe
aathi..where are you dear..,Safe
Any pain on urination any thing else?,Safe
7 at esplanade.. Do ü mind giving me a lift cos i got no car today..,Safe
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,Safe
At home watching tv lor.,Safe
Does she usually take fifteen fucking minutes to respond to a yes or no question,Safe
Booked ticket for pongal?,Safe
You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,Safe
The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,Safe
"Ask g or iouri, I've told the story like ten times already",Safe
How long does applebees fucking take,Safe
"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",Safe
But i have to. I like to have love and arrange.,Safe
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,Safe
You were supposed to wake ME up &gt;:(,Safe
Oic... I saw him too but i tot he din c me... I found a group liao...,Safe
"HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX",Safe
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",Safe
"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",Safe
I wont get concentration dear you know you are my mind and everything :-),Safe
LOL ... Have you made plans for new years?,Safe
10 min later k...,Safe
hanks lotsly!,Safe
Thanks for this hope you had a good day today,Safe
K:)k:)what are detail you want to transfer?acc no enough?,Safe
Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,Safe
Si si. I think ill go make those oreo truffles.,Safe
"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.",Safe
I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,Safe
"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",Safe
Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,Safe
Where did u go? My phone is gonna die you have to stay in here,Safe
Great. Never been better. Each day gives even more reasons to thank God,Safe
"Sorry, I'll call later ok bye",Safe
Ok i am on the way to railway,Safe
great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),Safe
They don't put that stuff on the roads to keep it from getting slippery over there?,Safe
When are you going to ride your bike?,Safe
"Yup, no need. I'll jus wait 4 e rain 2 stop.",Safe
There are many company. Tell me the language.,Safe
"How long has it been since you screamed, princess?",Safe
"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",Safe
Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),Safe
Ok I'm gonna head up to usf in like fifteen minutes,Safe
Love you aathi..love u lot..,Safe
Tension ah?what machi?any problem?,Safe
"K, can I pick up another 8th when you're done?",Safe
When're you guys getting back? G said you were thinking about not staying for mcr,Safe
"Almost there, see u in a sec",Safe
"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",Safe
Watching tv lor...,Safe
Thank you baby! I cant wait to taste the real thing...,Safe
You should change your fb to jaykwon thuglyfe falconerf,Safe
If we win its really no 1 side for long time.,Safe
Dear reached railway. What happen to you,Safe
"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2",Safe
I think i've fixed it can you send a test message?,Safe
"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card",Safe
"Sorry,in meeting I'll call later",Safe
What class of  &lt;#&gt;  reunion?,Safe
Are you free now?can i call now?,Safe
Got meh... When?,Safe
Nope... Think i will go for it on monday... Sorry i replied so late,Safe
Some of them told accenture is not confirm. Is it true.,Safe
"Kate jackson rec center before 7ish, right?",Safe
Dear i have reache room,Safe
"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",Safe
When can ü come out?,Safe
Check with nuerologist.,Safe
Lolnice. I went from a fish to ..water.?,Safe
No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.,Safe
